"ISSUEdtm","TARGETdtm","Power","U10","V10","U100","V100"
2013-07-17 12:00:00,2013-07-18 15:00:00,0.740249957,1.850573712,-7.214389611,3.398243157,-12.4103877
2013-07-17 12:00:00,2013-07-18 16:00:00,0.713466767,2.374279707,-7.230514057,4.199665936,-12.0829074
2013-07-17 12:00:00,2013-07-18 17:00:00,0.456254096,2.634719828,-7.074644412,4.615982219,-11.81577179
2013-07-17 12:00:00,2013-07-18 18:00:00,0.442533583,2.799084389,-6.976106131,4.880708102,-11.63988911
2013-07-17 12:00:00,2013-07-18 19:00:00,0.441029963,3.164548285,-6.252894867,5.383408621,-10.37412256
2013-07-17 12:00:00,2013-07-18 20:00:00,0.564044719,3.962352202,-5.549988461,6.551546412,-8.972948432
2013-07-17 12:00:00,2013-07-18 21:00:00,0.345456242,4.159212908,-4.898441401,6.652978224,-7.852892219
2013-07-17 12:00:00,2013-07-18 22:00:00,0.191617325,3.918553049,-4.770043035,6.454573141,-7.661555416
2013-07-17 12:00:00,2013-07-18 23:00:00,0.240484913,4.658429054,-4.949800748,7.522393755,-7.690255936
2013-07-17 12:00:00,2013-07-19 00:00:00,0.284183812,5.030015412,-4.600437751,8.020635733,-7.114037793
2013-07-18 12:00:00,2013-07-19 01:00:00,0.59242551,5.036648319,-4.511308869,8.580801827,-7.413060681
2013-07-18 12:00:00,2013-07-19 02:00:00,0.428343198,5.410694503,-4.041806823,8.578127056,-6.341064857
2013-07-18 12:00:00,2013-07-19 03:00:00,0.79766938,5.108956665,-2.529621439,8.673750123,-3.946340292
2013-07-18 12:00:00,2013-07-19 04:00:00,0.896908152,5.251942344,-0.52319237,7.937519379,-0.560695216
2013-07-18 12:00:00,2013-07-19 05:00:00,0.932525108,5.157887126,0.612566657,8.003719963,1.256743083
2013-07-18 12:00:00,2013-07-19 06:00:00,0.956019149,4.973582392,0.368095704,8.357458441,0.790560025
2013-07-18 12:00:00,2013-07-19 07:00:00,0.672681127,4.872459441,0.444676966,7.954905391,0.951959956
2013-07-18 12:00:00,2013-07-19 08:00:00,0.711681214,4.05042771,-0.163260438,7.081592628,0.20426539
2013-07-18 12:00:00,2013-07-19 09:00:00,0.554835058,3.852531182,-1.112868089,6.878310025,-1.54185666
2013-07-18 12:00:00,2013-07-19 10:00:00,0.449863731,4.067825207,-0.375331625,7.181227851,-0.168080499
2013-07-18 12:00:00,2013-07-19 11:00:00,0.598439977,2.925027125,-0.964418257,5.793690345,-1.222810284
2013-07-18 12:00:00,2013-07-19 12:00:00,0.438680566,2.491177044,-1.360284474,5.451988338,-2.227994044
2013-07-18 12:00:00,2013-07-19 13:00:00,0.299971799,2.905998612,-1.114046262,5.822444134,-1.692746829
2013-07-18 12:00:00,2013-07-19 14:00:00,0.007139248,2.420499713,-1.146446027,4.905666341,-1.648455685
2013-07-18 12:00:00,2013-07-19 15:00:00,0.033352714,1.767549905,-1.676623996,4.099222856,-2.786512877
2013-07-18 12:00:00,2013-07-19 16:00:00,0.063897892,1.861061451,-1.896942396,4.029678807,-3.415597261
2013-07-18 12:00:00,2013-07-19 17:00:00,0.035608142,1.759394828,-1.738478092,3.7434783,-3.110814134
2013-07-18 12:00:00,2013-07-19 18:00:00,0,1.317389671,-1.835677386,3.004572785,-3.167116436
2013-07-18 12:00:00,2013-07-19 19:00:00,0.015964195,1.613690791,-2.263354281,2.632779603,-3.695607375
2013-07-18 12:00:00,2013-07-19 20:00:00,0,2.530865084,-1.506967046,4.232292718,-2.294055411
2013-07-18 12:00:00,2013-07-19 21:00:00,0,3.035392496,-0.873109829,4.987915553,-0.631260768
2013-07-18 12:00:00,2013-07-19 22:00:00,0,2.05297759,-0.529672323,3.649861312,-0.054725198
2013-07-18 12:00:00,2013-07-19 23:00:00,0.364624446,3.096283736,-0.269296032,4.682322955,0.141206812
2013-07-18 12:00:00,2013-07-20 00:00:00,0.653979877,4.110775277,0.771030961,6.139404509,1.225213794
2013-07-19 12:00:00,2013-07-20 01:00:00,0.551545896,4.185322457,1.338013024,5.998619246,2.052029467
2013-07-19 12:00:00,2013-07-20 02:00:00,0.832910421,4.424319656,1.058332168,6.211791287,1.660868569
2013-07-19 12:00:00,2013-07-20 03:00:00,0.973968597,4.508488234,0.632984201,6.33001059,1.021057006
2013-07-19 12:00:00,2013-07-20 04:00:00,0.976599931,5.255094701,0.343397982,7.534212531,0.606886643
2013-07-19 12:00:00,2013-07-20 05:00:00,0.975660168,5.59488637,-0.104674056,8.146060306,-0.021049067
2013-07-19 12:00:00,2013-07-20 06:00:00,0.941358866,5.444733782,-0.560903451,8.775515211,-0.516123676
2013-07-19 12:00:00,2013-07-20 07:00:00,0.969081847,4.337553281,-1.015384841,7.365058316,-1.235355004
2013-07-19 12:00:00,2013-07-20 08:00:00,0.881778013,3.690702167,-1.75187776,6.660144281,-2.663426289
2013-07-19 12:00:00,2013-07-20 09:00:00,0.868433409,4.08193019,-2.512842755,7.263817317,-3.920039951
2013-07-19 12:00:00,2013-07-20 10:00:00,0.961845665,4.292351637,-3.093763198,7.711541486,-5.018556325
2013-07-19 12:00:00,2013-07-20 11:00:00,0.683582363,4.341709754,-3.155526054,7.963071917,-5.245682007
2013-07-19 12:00:00,2013-07-20 12:00:00,0.589700204,4.099075642,-3.214375567,7.462526358,-5.366667256
2013-07-19 12:00:00,2013-07-20 13:00:00,0.741283687,3.886575958,-2.943434738,6.80791841,-4.610323889
2013-07-19 12:00:00,2013-07-20 14:00:00,0.645334076,3.747853671,-2.617723076,6.460806414,-3.949729583
2013-07-19 12:00:00,2013-07-20 15:00:00,0.496569859,3.688623931,-2.456323915,6.178463505,-3.596422966
2013-07-19 12:00:00,2013-07-20 16:00:00,0.70359926,3.465733065,-2.084581445,5.713761032,-2.957353643
2013-07-19 12:00:00,2013-07-20 17:00:00,0.530589216,2.939939228,-1.788585873,5.076131388,-2.578810839
2013-07-19 12:00:00,2013-07-20 18:00:00,0.196598064,3.132176105,-2.010582552,5.274840429,-2.820039097
2013-07-19 12:00:00,2013-07-20 19:00:00,0.079785735,2.157483181,-1.957559723,4.04297014,-3.102090598
2013-07-19 12:00:00,2013-07-20 20:00:00,0.147730473,1.894066703,-2.521582781,4.06057727,-4.055127776
2013-07-19 12:00:00,2013-07-20 21:00:00,0.252889761,1.617141688,-2.579266958,3.848662881,-4.37800252
2013-07-19 12:00:00,2013-07-20 22:00:00,0.251292165,1.736640288,-2.502354723,3.485830234,-4.3030362
2013-07-19 12:00:00,2013-07-20 23:00:00,0.347711669,2.535202667,-3.689250353,4.117171617,-5.64203859
2013-07-19 12:00:00,2013-07-21 00:00:00,0.373461134,2.731076458,-3.846570834,4.074411444,-5.546289528
2013-07-20 12:00:00,2013-07-21 01:00:00,0.478996321,2.248204365,-5.294426882,3.427862512,-7.628168736
2013-07-20 12:00:00,2013-07-21 02:00:00,0.438398643,2.135472632,-4.709455807,3.200919563,-6.914275532
2013-07-20 12:00:00,2013-07-21 03:00:00,0.380509337,2.466347589,-4.666161906,3.523669562,-6.769542692
2013-07-20 12:00:00,2013-07-21 04:00:00,0.236631889,2.822599386,-4.690325944,4.090128745,-6.830611401
2013-07-20 12:00:00,2013-07-21 05:00:00,0.11483883,2.866032824,-4.229698979,4.373358337,-6.285267832
2013-07-20 12:00:00,2013-07-21 06:00:00,0.247815047,2.749396962,-3.781154032,4.352400545,-5.777176176
2013-07-20 12:00:00,2013-07-21 07:00:00,0.309087486,1.611831292,-2.744114089,3.333851844,-5.145725728
2013-07-20 12:00:00,2013-07-21 08:00:00,0.268395821,1.254115447,-2.388197954,3.364989136,-5.539008212
2013-07-20 12:00:00,2013-07-21 09:00:00,0.340193578,1.075501532,-2.559359886,3.205709915,-6.258397601
2013-07-20 12:00:00,2013-07-21 10:00:00,0.340381536,0.964721864,-2.680683491,2.897929767,-6.526489232
2013-07-20 12:00:00,2013-07-21 11:00:00,0.271684987,0.689968766,-2.429478184,2.351829582,-6.298092261
2013-07-20 12:00:00,2013-07-21 12:00:00,0.154590731,0.491834205,-2.223077031,1.891955742,-5.95244337
2013-07-20 12:00:00,2013-07-21 13:00:00,0.220467998,0.457673074,-2.212505264,1.820100455,-5.950000622
2013-07-20 12:00:00,2013-07-21 14:00:00,0.162954606,0.516235013,-2.353965567,1.881177449,-6.226031185
2013-07-20 12:00:00,2013-07-21 15:00:00,0.154872658,0.554300273,-2.402293642,1.93447012,-6.274275465
2013-07-20 12:00:00,2013-07-21 16:00:00,0.181749832,0.432296233,-2.319733181,1.589564741,-6.136260183
2013-07-20 12:00:00,2013-07-21 17:00:00,0.041443473,0.372758262,-2.144040491,1.354238674,-5.762519686
2013-07-20 12:00:00,2013-07-21 18:00:00,0.05845315,0.462065219,-2.300603318,1.486572162,-6.020229637
2013-07-20 12:00:00,2013-07-21 19:00:00,0.034107462,0.594317598,-2.329298112,1.673395909,-6.005573147
2013-07-20 12:00:00,2013-07-21 20:00:00,0,0.793428192,-2.335842539,1.995547115,-5.846183817
2013-07-20 12:00:00,2013-07-21 21:00:00,0,0.841253775,-1.945694017,2.145844425,-5.234886043
2013-07-20 12:00:00,2013-07-21 22:00:00,0,0.831005436,-1.764967153,2.219496094,-4.836107375
2013-07-20 12:00:00,2013-07-21 23:00:00,0,1.239474962,-2.487371191,2.248238209,-4.42633634
2013-07-20 12:00:00,2013-07-22 00:00:00,0,1.455178105,-2.468241328,2.124886632,-3.600687399
2013-07-21 12:00:00,2013-07-22 01:00:00,0.014839418,2.303313749,-1.734338749,2.996489163,-2.433595863
2013-07-21 12:00:00,2013-07-22 02:00:00,0.004496171,2.443970275,-0.791150278,3.182340425,-1.164589984
2013-07-21 12:00:00,2013-07-22 03:00:00,0,2.600679992,-0.23281769,3.432467324,-0.350533632
2013-07-21 12:00:00,2013-07-22 04:00:00,0,2.950027994,0.397918341,3.941689816,0.487180096
2013-07-21 12:00:00,2013-07-22 05:00:00,0,3.346006692,0.644770347,4.706520076,0.959721004
2013-07-21 12:00:00,2013-07-22 06:00:00,0.061366412,3.358237694,1.570951298,5.149972148,2.371277735
2013-07-21 12:00:00,2013-07-22 07:00:00,0.282680191,2.824278002,1.289598322,4.607864446,2.13591718
2013-07-21 12:00:00,2013-07-22 08:00:00,0.159007609,2.535702792,1.037887025,4.475327085,2.080716638
2013-07-21 12:00:00,2013-07-22 09:00:00,0.35964664,2.202407981,2.082634688,3.642733363,4.071575765
2013-07-21 12:00:00,2013-07-22 10:00:00,0.071139929,1.794580499,2.569049762,2.850498761,4.636926377
2013-07-21 12:00:00,2013-07-22 11:00:00,0.138614788,1.543844952,1.157911524,3.4429308,3.501372359
2013-07-21 12:00:00,2013-07-22 12:00:00,0.02301828,1.80719372,0.923207747,4.411549708,3.289669179
2013-07-21 12:00:00,2013-07-22 13:00:00,0.013050936,2.000978662,1.055866404,4.697551382,3.477108384
2013-07-21 12:00:00,2013-07-22 14:00:00,0.15703411,1.980338846,0.765280775,4.707516597,2.892346593
2013-07-21 12:00:00,2013-07-22 15:00:00,0.059580866,2.36790873,0.871213328,4.581954887,2.582374315
2013-07-21 12:00:00,2013-07-22 16:00:00,0.084108634,2.656866158,1.544225195,4.230182793,3.302407766
2013-07-21 12:00:00,2013-07-22 17:00:00,0.258434349,2.323953566,2.004400095,3.690068134,3.955108686
2013-07-21 12:00:00,2013-07-22 18:00:00,0.313034481,2.104942181,2.13803061,3.435456888,4.108578327
2013-07-21 12:00:00,2013-07-22 19:00:00,0.490085507,1.882108609,1.967955409,3.592907287,4.526525292
2013-07-21 12:00:00,2013-07-22 20:00:00,0.32525138,1.78464281,2.0928392,3.342780388,4.84559656
2013-07-21 12:00:00,2013-07-22 21:00:00,0.340381535,1.54804936,2.099156279,2.883882232,4.985721014
2013-07-21 12:00:00,2013-07-22 22:00:00,0.280424762,1.479249972,2.091867341,2.739386613,5.102794692
2013-07-21 12:00:00,2013-07-22 23:00:00,0.408044344,1.988365441,2.471378004,2.990011773,4.623581191
2013-07-21 12:00:00,2013-07-23 00:00:00,0.472699933,2.22534111,2.327542977,3.393602985,4.359103866
2013-07-22 12:00:00,2013-07-23 01:00:00,0.265200633,1.81722533,4.205287502,2.659278732,6.403700889
2013-07-22 12:00:00,2013-07-23 02:00:00,0.150643733,1.583224966,4.679192886,2.27580539,6.828202736
2013-07-22 12:00:00,2013-07-23 03:00:00,0.138614788,1.478490932,4.978579171,2.081442189,7.219062505
2013-07-22 12:00:00,2013-07-23 04:00:00,0.15092566,1.530700691,4.87681733,2.171148282,7.081435826
2013-07-22 12:00:00,2013-07-23 05:00:00,0.145475046,1.361176234,4.192014219,1.94405448,6.256899098
2013-07-22 12:00:00,2013-07-23 06:00:00,0.116906302,1.261788983,4.108933296,1.812323911,6.184721551
2013-07-22 12:00:00,2013-07-23 07:00:00,0.095573724,1.212724391,3.448710339,1.965874881,6.05871668
2013-07-22 12:00:00,2013-07-23 08:00:00,0.094539984,1.017095054,2.76587364,1.896372863,5.686207135
2013-07-22 12:00:00,2013-07-23 09:00:00,0.05751339,0.928086852,2.471403386,1.742417812,5.388321833
2013-07-22 12:00:00,2013-07-23 10:00:00,0.118503897,0.890030341,2.427159108,1.72019333,5.552862174
2013-07-22 12:00:00,2013-07-23 11:00:00,0.104407481,0.833731866,2.672469052,1.481785246,5.674585326
2013-07-22 12:00:00,2013-07-23 12:00:00,0.141152144,0.575513723,2.466978959,1.053862939,5.650730035
2013-07-22 12:00:00,2013-07-23 13:00:00,0.034677191,0.399384418,2.49106751,0.652610011,5.689265505
2013-07-22 12:00:00,2013-07-23 14:00:00,0.031669954,0.294335867,2.427159108,0.391573363,5.545522085
2013-07-22 12:00:00,2013-07-23 15:00:00,0.066441122,0.25690839,2.243791153,0.316414204,5.352844734
2013-07-22 12:00:00,2013-07-23 16:00:00,0.08420261,0.140222725,2.163168246,0.092957136,5.399331968
2013-07-22 12:00:00,2013-07-23 17:00:00,0.008349192,0.086440383,2.111549921,-0.088475457,5.533288602
2013-07-22 12:00:00,2013-07-23 18:00:00,0,0.083609734,2.090410988,-0.142218296,5.510044985
2013-07-22 12:00:00,2013-07-23 19:00:00,0.001764989,0.130787226,2.03043541,-0.057361182,5.307580848
2013-07-22 12:00:00,2013-07-23 20:00:00,0.00355641,0.180166335,2.106142287,0.076793876,5.020094007
2013-07-22 12:00:00,2013-07-23 21:00:00,0.007976223,0.073230685,1.815113255,-0.117569325,4.809678106
2013-07-22 12:00:00,2013-07-23 22:00:00,0.020196058,-0.145987397,1.767427754,-0.625499769,4.260394737
2013-07-22 12:00:00,2013-07-23 23:00:00,0,-0.314568304,1.898194178,-0.913205795,3.609573463
2013-07-22 12:00:00,2013-07-24 00:00:00,0,-1.08953725,2.514172856,-1.583577001,3.49213203
2013-07-23 12:00:00,2013-07-24 01:00:00,0,-1.188235,2.266026878,-1.605855738,3.069164641
2013-07-23 12:00:00,2013-07-24 02:00:00,0,-1.089535345,1.870735084,-1.459311749,2.479484981
2013-07-23 12:00:00,2013-07-24 03:00:00,0.016160957,-0.902183305,1.551656361,-1.178844784,2.045450381
2013-07-23 12:00:00,2013-07-24 04:00:00,0,-0.790185793,1.215810762,-1.008461103,1.574086275
2013-07-23 12:00:00,2013-07-24 05:00:00,0,-0.868199891,0.950081189,-1.109078627,1.213445281
2013-07-23 12:00:00,2013-07-24 06:00:00,0,-1.01093023,0.812897661,-1.305405502,1.031226674
2013-07-23 12:00:00,2013-07-24 07:00:00,0,-0.941190355,0.553265134,-2.026556186,1.112845425
2013-07-23 12:00:00,2013-07-24 08:00:00,0,-2.01063362,0.566475399,-2.418859353,0.811045856
2013-07-23 12:00:00,2013-07-24 09:00:00,0,-1.87085836,-0.093529794,-2.518074542,0.081538723
2013-07-23 12:00:00,2013-07-24 10:00:00,0,-1.97901427,-0.484248804,-2.722464843,-0.627089195
2013-07-23 12:00:00,2013-07-24 11:00:00,0,-2.018612335,-0.874967813,-2.394669077,-1.137048214
2013-07-23 12:00:00,2013-07-24 12:00:00,0,-1.776886833,-1.102082764,-1.964152286,-1.695092699
2013-07-23 12:00:00,2013-07-24 13:00:00,0,-1.660456701,-1.472478288,-1.863885346,-2.782077309
2013-07-23 12:00:00,2013-07-24 14:00:00,0.026016705,-1.407797405,-1.933313323,-1.648276367,-4.140491719
2013-07-23 12:00:00,2013-07-24 15:00:00,0.116436425,-0.731675219,-2.25696483,-0.588812407,-5.021847692
2013-07-23 12:00:00,2013-07-24 16:00:00,0.061460388,-0.366427395,-2.277796403,0.066077956,-5.686186365
2013-07-23 12:00:00,2013-07-24 17:00:00,0.058453153,0.279257472,-2.316919113,1.021418556,-6.221453524
2013-07-23 12:00:00,2013-07-24 18:00:00,0.110891829,0.326834252,-2.607544956,1.202670332,-6.985126646
2013-07-23 12:00:00,2013-07-24 19:00:00,0.147918424,0.754434253,-2.75234979,1.708212036,-7.077501357
2013-07-23 12:00:00,2013-07-24 20:00:00,0.195376372,1.487884981,-2.783343106,3.31669008,-6.567542338
2013-07-23 12:00:00,2013-07-24 21:00:00,0.344892388,1.449764456,-3.388982975,3.116506784,-7.180632027
2013-07-23 12:00:00,2013-07-24 22:00:00,0.231839108,1.773641168,-3.573926694,3.557190503,-7.223023161
2013-07-23 12:00:00,2013-07-24 23:00:00,0.31134291,1.970153953,-3.999703716,3.510212286,-6.952858768
2013-07-23 12:00:00,2013-07-25 00:00:00,0.318861001,1.967494382,-3.949403089,3.382950401,-6.709900625
2013-07-24 12:00:00,2013-07-25 01:00:00,0.294615162,2.550429067,-5.217305925,3.820945984,-7.866882948
2013-07-24 12:00:00,2013-07-25 02:00:00,0.263509066,2.661681595,-4.641312556,3.842779792,-6.838066317
2013-07-24 12:00:00,2013-07-25 03:00:00,0.295272993,3.154264337,-4.227926546,4.626613511,-6.074357152
2013-07-24 12:00:00,2013-07-25 04:00:00,0.310027251,2.6069918,-4.204000668,3.781208452,-6.006139122
2013-07-24 12:00:00,2013-07-25 05:00:00,0.293769377,2.60549345,-4.070636049,3.816142546,-5.895215496
2013-07-24 12:00:00,2013-07-25 06:00:00,0.416126288,2.59125912,-3.974046392,3.970725909,-6.003366032
2013-07-24 12:00:00,2013-07-25 07:00:00,0.396485286,2.044735758,-2.851302394,3.862430219,-5.188631999
2013-07-24 12:00:00,2013-07-25 08:00:00,0.321868235,1.737199309,-2.323160782,3.912211302,-4.879155082
2013-07-24 12:00:00,2013-07-25 09:00:00,0.342449013,1.482105129,-2.572610218,3.485142012,-5.1764304
2013-07-24 12:00:00,2013-07-25 10:00:00,0.402217833,1.134487802,-2.900926438,2.751089376,-5.92960182
2013-07-24 12:00:00,2013-07-25 11:00:00,0.390094908,0.85916589,-2.953651985,2.508734103,-6.643395354
2013-07-24 12:00:00,2013-07-25 12:00:00,0.338126108,0.820583363,-3.255826968,2.280352468,-7.120366945
2013-07-24 12:00:00,2013-07-25 13:00:00,0.312846533,1.138608266,-3.37545636,2.753272757,-7.114266146
2013-07-24 12:00:00,2013-07-25 14:00:00,0.195752274,1.506827913,-3.38033015,3.41352712,-6.838620935
2013-07-24 12:00:00,2013-07-25 15:00:00,0.136923222,1.760049155,-3.467615299,3.681646287,-6.623983719
2013-07-24 12:00:00,2013-07-25 16:00:00,0.108824357,1.788517815,-3.258928471,3.734047426,-6.291767459
2013-07-24 12:00:00,2013-07-25 17:00:00,0.095761675,1.727460031,-3.12024699,3.494748887,-5.921282549
2013-07-24 12:00:00,2013-07-25 18:00:00,0.082135136,1.683633277,-3.152148162,3.310471545,-5.78151878
2013-07-24 12:00:00,2013-07-25 19:00:00,0.065219434,1.658161318,-3.124677709,3.12881426,-5.532495239
2013-07-24 12:00:00,2013-07-25 20:00:00,0.06362184,1.659659668,-2.860163831,3.163748353,-5.064397538
2013-07-24 12:00:00,2013-07-25 21:00:00,0.080443567,1.719968278,-2.629766483,3.237546625,-4.605728344
2013-07-24 12:00:00,2013-07-25 22:00:00,0.08251104,1.867181219,-2.561976494,3.392129988,-4.321763862
2013-07-24 12:00:00,2013-07-25 23:00:00,0.108448452,1.963075654,-2.715722417,3.509595877,-4.338402406
2013-07-24 12:00:00,2013-07-26 00:00:00,0.107602668,2.593881233,-2.674959809,3.553263494,-3.739969443
2013-07-25 12:00:00,2013-07-26 01:00:00,0.013332863,2.473037023,-2.570464639,3.367723353,-3.606600788
2013-07-25 12:00:00,2013-07-26 02:00:00,0.003277415,2.751272515,-2.322910244,3.855620885,-3.273285399
2013-07-25 12:00:00,2013-07-26 03:00:00,0.008645804,2.825892019,-2.306098401,3.902686454,-3.199273636
2013-07-25 12:00:00,2013-07-26 04:00:00,0.019734987,2.611162488,-2.574247304,3.688794413,-3.623397784
2013-07-25 12:00:00,2013-07-26 05:00:00,0.042195282,2.321019629,-2.7894389,3.29269804,-3.93414221
2013-07-25 12:00:00,2013-07-26 06:00:00,0.025937412,1.731208015,-2.857526866,2.601160373,-4.227039828
2013-07-25 12:00:00,2013-07-26 07:00:00,0.003001363,0.709555867,-2.357374523,1.509798368,-4.630692637
2013-07-25 12:00:00,2013-07-26 08:00:00,0.031294052,0.257472807,-1.982050118,0.967379335,-5.05691641
2013-07-25 12:00:00,2013-07-26 09:00:00,0.029884407,0.179678005,-1.892527052,1.114633987,-5.007575235
2013-07-25 12:00:00,2013-07-26 10:00:00,0.044826615,-0.020365773,-1.942962582,0.934759634,-5.187093129
2013-07-25 12:00:00,2013-07-26 11:00:00,0.061554365,-0.301776563,-2.006847587,-0.007949733,-5.443772224
2013-07-25 12:00:00,2013-07-26 12:00:00,0.073301381,-0.530398022,-2.250199021,-0.786162606,-6.066310888
2013-07-25 12:00:00,2013-07-26 13:00:00,0.118879801,-0.585568826,-2.855425386,-0.844412073,-6.620611755
2013-07-25 12:00:00,2013-07-26 14:00:00,0.277887415,-0.672889522,-3.208894395,-1.069488011,-7.075705365
2013-07-25 12:00:00,2013-07-26 15:00:00,0.337374304,-0.543099214,-3.406433555,-0.773114726,-7.433166436
2013-07-25 12:00:00,2013-07-26 16:00:00,0.47692885,-0.639945805,-3.730061542,-1.042460259,-8.017911859
2013-07-25 12:00:00,2013-07-26 17:00:00,0.51254581,-0.637167419,-3.753177827,-1.045722229,-8.265142643
2013-07-25 12:00:00,2013-07-26 18:00:00,0.690254662,-0.712580748,-4.280649415,-1.190180906,-8.668270547
2013-07-25 12:00:00,2013-07-26 19:00:00,0.679541377,-0.707817801,-4.9052094,-1.140785358,-9.345924354
2013-07-25 12:00:00,2013-07-26 20:00:00,0.49431444,-0.385921961,-5.000196315,-0.585784441,-9.363771162
2013-07-25 12:00:00,2013-07-26 21:00:00,0.538295264,-0.375999154,-5.149821722,-0.524273004,-9.407863276
2013-07-25 12:00:00,2013-07-26 22:00:00,0.564420632,-0.487134586,-5.460000234,-0.716729242,-9.751151882
2013-07-25 12:00:00,2013-07-26 23:00:00,0.768630746,-0.377586804,-5.925268002,-0.672925643,-10.53483673
2013-07-25 12:00:00,2013-07-27 00:00:00,0.887040675,-0.254940916,-5.618451858,-0.617472151,-10.23196589
2013-07-26 12:00:00,2013-07-27 01:00:00,0.87670331,-0.765726126,-6.514654406,-1.068429671,-10.07246955
2013-07-26 12:00:00,2013-07-27 02:00:00,0.863076744,-0.853214084,-6.240717524,-1.263664852,-9.778552314
2013-07-26 12:00:00,2013-07-27 03:00:00,0.834320059,-1.048129117,-6.147659554,-1.470951587,-9.520064828
2013-07-26 12:00:00,2013-07-27 04:00:00,0.630015957,-1.158811557,-5.776636218,-1.724516292,-9.010575014
2013-07-26 12:00:00,2013-07-27 05:00:00,0.597030338,-1.527888665,-5.123216184,-2.423506446,-8.56046746
2013-07-26 12:00:00,2013-07-27 06:00:00,0.704351072,-1.494114244,-5.381844828,-2.394100653,-9.199201017
2013-07-26 12:00:00,2013-07-27 07:00:00,0.622215938,-1.109981069,-5.402792943,-1.720659794,-9.570464898
2013-07-26 12:00:00,2013-07-27 08:00:00,0.782163312,-1.852611413,-5.507130667,-2.930153792,-9.962687223
2013-07-26 12:00:00,2013-07-27 09:00:00,0.722958357,-2.022297359,-5.567155072,-3.287361864,-10.04801803
2013-07-26 12:00:00,2013-07-27 10:00:00,0.85386709,-2.029215012,-5.241250752,-3.421375148,-9.640825391
2013-07-26 12:00:00,2013-07-27 11:00:00,0.843435757,-2.167974983,-5.017267066,-3.591543096,-9.289022924
2013-07-26 12:00:00,2013-07-27 12:00:00,0.952917941,-1.982419127,-5.50149079,-3.243976268,-9.952208
2013-07-26 12:00:00,2013-07-27 13:00:00,0.967672201,-2.38730526,-5.778247611,-3.897652577,-10.4137928
2013-07-26 12:00:00,2013-07-27 14:00:00,0.974062551,-2.275402057,-5.746422591,-3.799793956,-10.51309591
2013-07-26 12:00:00,2013-07-27 15:00:00,0.948970946,-1.82372004,-5.529287327,-3.141297025,-10.55850587
2013-07-26 12:00:00,2013-07-27 16:00:00,0.812893504,-1.660544825,-5.885002426,-2.774447709,-11.05851448
2013-07-26 12:00:00,2013-07-27 17:00:00,0.897284084,-1.629211928,-6.250385885,-2.691533015,-11.43975857
2013-07-26 12:00:00,2013-07-27 18:00:00,0.924443184,-1.616597386,-6.250385885,-2.687676518,-11.40682388
2013-07-26 12:00:00,2013-07-27 19:00:00,0.698994439,-1.520157171,-6.19761275,-2.490513088,-11.3469426
2013-07-26 12:00:00,2013-07-27 20:00:00,0.855840612,-1.683739307,-6.356335002,-2.760949968,-11.42478826
2013-07-26 12:00:00,2013-07-27 21:00:00,0.848416479,-1.695133088,-6.350292277,-2.852541782,-11.32348911
2013-07-26 12:00:00,2013-07-27 22:00:00,0.938351645,-1.357795797,-5.973629064,-2.390244156,-10.60940495
2013-07-26 12:00:00,2013-07-27 23:00:00,0.957710718,-0.724220211,-5.362910956,-1.295480956,-9.308983348
2013-07-26 12:00:00,2013-07-28 00:00:00,0.899069606,-1.073765123,-5.93294138,-1.521086054,-9.782544399
2013-07-27 12:00:00,2013-07-28 01:00:00,0.997838543,-1.122061072,-6.57635177,-1.66680195,-10.70760373
2013-07-27 12:00:00,2013-07-28 02:00:00,0.990414426,-1.315007469,-6.388014282,-1.952573169,-10.390729
2013-07-27 12:00:00,2013-07-28 03:00:00,0.963913149,-1.992544606,-5.913938224,-2.758058105,-10.28369105
2013-07-27 12:00:00,2013-07-28 04:00:00,0.944178163,-2.990850071,-6.069090389,-4.563980056,-9.905348987
2013-07-27 12:00:00,2013-07-28 05:00:00,0.897753959,-2.437494368,-5.547606725,-3.822211166,-9.039507339
2013-07-27 12:00:00,2013-07-28 06:00:00,0.575603786,-0.999902138,-5.690691499,-1.511791271,-9.458651001
2013-07-27 12:00:00,2013-07-28 07:00:00,0.390470812,-0.743044775,-5.988928437,-1.063401487,-10.54121801
2013-07-27 12:00:00,2013-07-28 08:00:00,0.402593731,0.094674276,-5.432966515,0.473866987,-10.56082397
2013-07-27 12:00:00,2013-07-28 09:00:00,0.339253821,1.640267948,-4.883469266,3.251696381,-9.454941765
2013-07-27 12:00:00,2013-07-28 10:00:00,0.308335676,2.517627977,-3.806885637,4.874078081,-6.976642262
2013-07-27 12:00:00,2013-07-28 11:00:00,0.170190768,3.098085166,-3.084566117,5.903044669,-5.403926222
2013-07-27 12:00:00,2013-07-28 12:00:00,0.08570623,3.407932,-2.495849849,6.529744282,-4.346264086
2013-07-27 12:00:00,2013-07-28 13:00:00,0.154778684,3.57741741,-2.364832466,6.578720049,-4.046345866
2013-07-27 12:00:00,2013-07-28 14:00:00,0.151395542,3.225502598,-2.159686826,5.90161819,-3.582161482
2013-07-27 12:00:00,2013-07-28 15:00:00,0.132036458,2.850935799,-2.160548783,5.318663922,-3.539240323
2013-07-27 12:00:00,2013-07-28 16:00:00,0.129029224,2.49376249,-2.161410739,4.779454998,-3.589579954
